id,created_at,product_name,product_price,product_sku,product_link,itemid,ebay_price,eBay_qty,site,sku,title,matched column,market_price,calculation_price,final_price,Final_price,date,product_quantity
5324,2025-10-15 04:01:31.792749+00,CROOKED LANE SLIPPERY ELM BARK POWDER 500G,$65.11 (Ex GST),ACLSEBP500,https://pronto.eastdist.com/products/ACLSEBP500,405543100485,126.83,5,,ACLSEBP500,,ACLSEBP500,79.95,134.82,134.82,134.82,2025-10-23,IN STOCK
5325,2025-10-15 04:01:31.792749+00,CROOKED LANE SEAWEED MEAL 1KG,$12.82 (Ex GST),ACLSM1,https://pronto.eastdist.com/products/ACLSM1,405542987214,39.11,5,,ACLSM1,,ACLSM1,29.95,41.84,41.84,41.84,2025-10-23,IN STOCK
5326,2025-10-15 04:01:31.792749+00,CROOKED LANE SEAWEED MEAL 2KG,$22.12 (Ex GST),ACLSM2,https://pronto.eastdist.com/products/ACLSM2,405542987214,53.85,2,,ACLSM2,,ACLSM2,29.95,58.38,58.38,58.38,2025-10-23,LOW STOCK
5327,2025-10-15 04:01:31.792749+00,CROOKED LANE SEAWEED MEAL 5KG,$52.35 (Ex GST),ACLSM5,https://pronto.eastdist.com/products/ACLSM5,405542987214,100.71,2,,ACLSM5,,ACLSM5,62.45,112.13,112.13,112.13,2025-10-23,LOW STOCK
5328,2025-10-15 04:01:31.792749+00,CATMATE LITTER TRAY DEODORISER 125ML,$6.32 (Ex GST),ACLTD125,https://pronto.eastdist.com/products/ACLTD125,405542986723,29.37,5,,ACLTD125,,ACLTD125,8.62,30.29,30.29,30.29,2025-10-23,IN STOCK
5329,2025-10-15 04:01:31.792749+00,CATMATE LITTER TRAY DEODORISER 500ML,$12.57 (Ex GST),ACLTD500,https://pronto.eastdist.com/products/ACLTD500,405542986723,40.7,5,,ACLTD500,,ACLTD500,20.19,41.4,41.4,41.4,2025-10-23,IN STOCK
5330,2025-10-15 04:01:31.792749+00,CROOKED LANE TURMERIC POWDER 1KG,$20.31 (Ex GST),ACLTP1,https://pronto.eastdist.com/products/ACLTP1,405543100638,48.68,5,,ACLTP1,,ACLTP1,23.75,55.16,55.16,55.16,2025-10-23,IN STOCK
5331,2025-10-15 04:01:31.792749+00,CROOKED LANE TURMERIC POWDER 2KG,$37.05 (Ex GST),ACLTP2,https://pronto.eastdist.com/products/ACLTP2,405543100638,75.68,2,,ACLTP2,,ACLTP2,42.45,84.92,84.92,84.92,2025-10-23,LOW STOCK
5332,2025-10-15 04:01:31.792749+00,CROOKED LANE TURMERIC POWDER 5KG,$87.69 (Ex GST),ACLTP5,https://pronto.eastdist.com/products/ACLTP5,405543100638,158.68,2,,ACLTP5,,ACLTP5,101.1,174.96,174.96,174.96,2025-10-23,LOW STOCK
5333,2025-10-15 04:01:31.792749+00,CROOKED LANE VITAMIN C POWDER 3.5KG,$182.03 (Ex GST),ACLVCP3.5,https://pronto.eastdist.com/products/ACLVCP3.5,405543100826,297.44,2,,ACLVCP3.5,,ACLVCP3.5,235.57,342.7,342.7,342.7,2025-10-23,LOW STOCK
5334,2025-10-15 04:01:31.792749+00,CROOKED LANE VITAMIN C POWDER 750G,$47.18 (Ex GST),ACLVCP750,https://pronto.eastdist.com/products/ACLVCP750,405543100826,92.4,0,,ACLVCP750,,ACLVCP750,256.7,102.94,256.7,256.7,2025-10-23,OUT OF STOCK
5335,2025-10-15 04:01:31.792749+00,COPPER SULPHATE 25KG (40),$164.0 (Ex GST),ACOPS25,https://pronto.eastdist.com/products/ACOPS25,405542986833,293.76,5,,ACOPS25,,ACOPS25,220.8,310.64,310.64,310.64,2025-10-23,IN STOCK
5336,2025-10-15 04:01:31.792749+00,CREDELIO PLUS DOG LARGE 11-22KG (GREEN) 1 PACK,$21.05 (Ex GST),ACPDL1,https://pronto.eastdist.com/products/ACPDL1,405542984476,53.9,5,,ACPDL1,,ACPDL1,32.99,56.48,56.48,56.48,2025-10-23,IN STOCK
5337,2025-10-15 04:01:31.792749+00,CREDELIO PLUS DOG LARGE 11-22KG (GREEN) 3 PACK,$56.41 (Ex GST),ACPDL3,https://pronto.eastdist.com/products/ACPDL3,405542984476,115.28,5,,ACPDL3,,ACPDL3,65.69,119.35,119.35,119.35,2025-10-23,IN STOCK
5338,2025-10-15 04:01:31.792749+00,CREDELIO PLUS DOG LARGE 11-22KG (GREEN) 6 PACK,$93.71 (Ex GST),ACPDL6,https://pronto.eastdist.com/products/ACPDL6,405542984476,179.69,5,,ACPDL6,,ACPDL6,94.49,185.67,185.67,185.67,2025-10-23,IN STOCK
5339,2025-10-15 04:01:31.792749+00,CREDELIO PLUS DOG MEDIUM 5.5-11KG (ORANGE) 1 PACK,$19.99 (Ex GST),ACPDM1,https://pronto.eastdist.com/products/ACPDM1,405543081757,52.53,5,,ACPDM1,,ACPDM1,23.99,54.59,54.59,54.59,2025-10-23,IN STOCK
5340,2025-10-15 04:01:31.792749+00,CREDELIO PLUS DOG MEDIUM 5.5-11KG (ORANGE) 3 PACK,$54.6 (Ex GST),ACPDM3,https://pronto.eastdist.com/products/ACPDM3,405543081757,112.04,5,,ACPDM3,,ACPDM3,56.99,116.13,116.13,116.13,2025-10-23,IN STOCK
5341,2025-10-15 04:01:31.792749+00,CREDELIO PLUS DOG MEDIUM 5.5-11KG (ORANGE) 6 PACK,$88.94 (Ex GST),ACPDM6,https://pronto.eastdist.com/products/ACPDM6,405543081757,171.93,5,,ACPDM6,,ACPDM6,94.99,177.19,177.19,177.19,2025-10-23,IN STOCK
5342,2025-10-15 04:01:31.792749+00,CREDELIO PLUS DOG SMALL 2.8-5.5KG (PINK) 1 PACK,$18.68 (Ex GST),ACPDS1,https://pronto.eastdist.com/products/ACPDS1,405543961739,50.16,5,,ACPDS1,,ACPDS1,19.99,52.26,52.26,52.26,2025-10-23,IN STOCK
5343,2025-10-15 04:01:31.792749+00,CREDELIO PLUS DOG SMALL 2.8-5.5KG (PINK) 3 PACK,$50.34 (Ex GST),ACPDS3,https://pronto.eastdist.com/products/ACPDS3,405543961739,104.83,5,,ACPDS3,,ACPDS3,86.39,108.55,108.55,108.55,2025-10-23,IN STOCK
5344,2025-10-15 04:01:31.792749+00,CREDELIO PLUS DOG SMALL 2.8-5.5KG (PINK) 6 PACK,$81.99 (Ex GST),ACPDS6,https://pronto.eastdist.com/products/ACPDS6,405543961739,159.83,5,,ACPDS6,,ACPDS6,86.39,164.83,164.83,164.83,2025-10-23,IN STOCK
5345,2025-10-15 04:01:31.792749+00,CREDELIO PLUS DOG XLARGE 22-45KG (BLUE) 1 PACK,$22.58 (Ex GST),ACPDXL1,https://pronto.eastdist.com/products/ACPDXL1,405543962057,56.71,5,,ACPDXL1,,ACPDXL1,34.99,59.2,59.2,59.2,2025-10-23,IN STOCK
5346,2025-10-15 04:01:31.792749+00,CREDELIO PLUS DOG XLARGE 22-45KG (BLUE) 3 PACK,$60.7 (Ex GST),ACPDXL3,https://pronto.eastdist.com/products/ACPDXL3,405543962057,123.09,5,,ACPDXL3,,ACPDXL3,63.99,126.97,126.97,126.97,2025-10-23,IN STOCK
5347,2025-10-15 04:01:31.792749+00,CREDELIO PLUS DOG XLARGE 22-45KG (BLUE) 6 PACK,$104.54 (Ex GST),ACPDXL6,https://pronto.eastdist.com/products/ACPDXL6,405543962057,198.83,5,,ACPDXL6,,ACPDXL6,98,204.92,204.92,204.92,2025-10-23,IN STOCK
5348,2025-10-15 04:01:31.792749+00,CREDELIO PLUS DOG XSMALL 1.4-2.8KG (YELLOW) 1 PACK,$18.68 (Ex GST),ACPDXS1,https://pronto.eastdist.com/products/ACPDXS1,405543965143,50.16,5,,ACPDXS1,,ACPDXS1,29.99,52.26,52.26,52.26,2025-10-23,IN STOCK
5349,2025-10-15 04:01:31.792749+00,NRG APPLE CIDER VINEGAR 1L,$10.92 (Ex GST),ACV1,https://pronto.eastdist.com/products/ACV1,405543965817,36.74,5,,ACV1,,ACV1,14.8,38.47,38.47,38.47,2025-10-23,IN STOCK
5350,2025-10-15 04:01:31.792749+00,NRG APPLE CIDER VINEGAR 20LTR,$71.54 (Ex GST),ACV20,https://pronto.eastdist.com/products/ACV20,405543966577,141.52,5,,ACV20,,ACV20,37.99,146.25,146.25,146.25,2025-10-23,IN STOCK
5351,2025-10-15 04:01:31.792749+00,NRG APPLE CIDER VINEGAR 200LTR *SPEC ORD*,$600.05 (Ex GST),ACV200,https://pronto.eastdist.com/products/ACV200,405543966577,1055.12,2,,ACV200,,ACV200,111.33,1085.94,1085.94,1085.94,2025-10-23,LOW STOCK
5352,2025-10-15 04:01:31.792749+00,NRG APPLE CIDER VINEGAR 5LTR,$22.27 (Ex GST),ACV5,https://pronto.eastdist.com/products/ACV5,405543965817,56.38,5,,ACV5,,ACV5,31.45,58.65,58.65,58.65,2025-10-23,IN STOCK
5353,2025-10-15 04:01:31.792749+00,NRG APPLE CIDER VINEGAR GARLIC 1L,$14.78 (Ex GST),ACVG1,https://pronto.eastdist.com/products/ACVG1,405543967871,43.45,2,,ACVG1,,ACVG1,20.72,45.33,45.33,45.33,2025-10-23,LOW STOCK
5354,2025-10-15 04:01:31.792749+00,NRG APPLE CIDER VINEGAR & GARLIC 20LTR,$90.54 (Ex GST),ACVG20,https://pronto.eastdist.com/products/ACVG20,405543969431,174.46,5,,ACVG20,,ACVG20,114.99,180.03,180.03,180.03,2025-10-23,IN STOCK
5355,2025-10-15 04:01:31.792749+00,NRG APPLE CIDER VINEGAR & GARLIC 200L  *SPEC ORD*,$709.42 (Ex GST),ACVG200,https://pronto.eastdist.com/products/ACVG200,405543969431,1244.16,0,,ACVG200,,ACVG200,142.93,1280.4,1280.4,1280.4,2025-10-23,OUT OF STOCK
5356,2025-10-15 04:01:31.792749+00,NRG APPLE CIDER VINEGAR & GARLIC 5 LTR,$30.9 (Ex GST),ACVG5,https://pronto.eastdist.com/products/ACVG5,405543967871,71.28,5,,ACVG5,,ACVG5,46.75,73.99,73.99,73.99,2025-10-23,IN STOCK
5357,2025-10-15 04:01:31.792749+00,PASSWELL CARNI-VITE 5KG *SPEC ORD*,$130.0 (Ex GST),ACVITE5,https://pronto.eastdist.com/products/ACVITE5,405543972443,242.5,0,,ACVITE5,,ACVITE5,37.99,250.19,250.19,250.19,2025-10-23,OUT OF STOCK
5358,2025-10-15 04:01:31.792749+00,HYGAIN HOOFGAIN 20KG *SPEC ORD*,$237.59 (Ex GST),ADBHS20,https://pronto.eastdist.com/products/ADBHS20,405543974067,414.37,2,,ADBHS20,,ADBHS20,79.95,441.49,441.49,441.49,2025-10-23,LOW STOCK
5359,2025-10-15 04:01:31.792749+00,HYGAIN HOOFGAIN 3.6KG,$58.54 (Ex GST),ADBHS3.6,https://pronto.eastdist.com/products/ADBHS3.6,405543972942,119.96,2,,ADBHS3.6,,ADBHS3.6,78.99,123.13,123.13,123.13,2025-10-23,LOW STOCK
5360,2025-10-15 04:01:31.792749+00,HYGAIN HOOFGAIN 7KG,$97.75 (Ex GST),ADBHS7,https://pronto.eastdist.com/products/ADBHS7,405543973467,188.43,2,,ADBHS7,,ADBHS7,309.95,192.85,309.95,309.95,2025-10-23,LOW STOCK
5361,2025-10-15 04:01:31.792749+00,HYGAIN SUPER ANTI-OX 1KG,$69.92 (Ex GST),ADBSAO1,https://pronto.eastdist.com/products/ADBSAO1,405543974661,139.76,0,,ADBSAO1,,ADBSAO1,254.95,143.37,254.95,254.95,2025-10-23,OUT OF STOCK
5362,2025-10-15 04:01:31.792749+00,HYGAIN SUPER ANTI-OX 3KG,$195.96 (Ex GST),ADBSAO3,https://pronto.eastdist.com/products/ADBSAO3,405543974661,383.57,0,,ADBSAO3,,ADBSAO3,254.95,367.47,367.47,383.57,2025-10-23,OUT OF STOCK
5363,2025-10-15 04:01:31.792749+00,HYGAIN SUPER ANTI-OX 7KG *SPEC ORD*,$364.09 (Ex GST),ADBSAO7,https://pronto.eastdist.com/products/ADBSAO7,405543975356,625.63,0,,ADBSAO7,,ADBSAO7,254.95,666.4,666.4,666.4,2025-10-23,OUT OF STOCK
5364,2025-10-15 04:01:31.792749+00,DI CALCIUM PHOSPHATE (D.C.P) GRANULAR 25KG (48),$32.02 (Ex GST),ADCP25,https://pronto.eastdist.com/products/ADCP25,405544683475,75.41,0,,ADCP25,,ADCP25,51.7,75.98,75.98,75.98,2025-10-23,OUT OF STOCK
5365,2025-10-15 04:01:31.792749+00,DI CALCIUM PHOSPHATE POWDER (D.C.P) 25KG,$57.15 (Ex GST),ADCPP25,https://pronto.eastdist.com/products/ADCPP25,405544685886,98.45,2,,ADCPP25,,ADCPP25,36.95,120.66,120.66,120.66,2025-10-23,LOW STOCK
5366,2025-10-15 04:01:31.792749+00,DOGGYLICIOUS DOGGY BUTTER LICK PAD BLUE,$6.5 (Ex GST),ADDBLBLU,https://pronto.eastdist.com/products/ADDBLBLU,405544686392,29.7,5,,ADDBLBLU,,ADDBLBLU,11.95,30.61,30.61,30.61,2025-10-23,IN STOCK
5367,2025-10-15 04:01:31.792749+00,DR SHOW CONDITIONING SHAMPOO ALL IN ONE 1 LITRE,$17.33 (Ex GST),ADSCS1,https://pronto.eastdist.com/products/ADSCS1,405544687388,49.34,5,,ADSCS1,,ADSCS1,17.95,49.86,49.86,49.86,2025-10-23,IN STOCK
5368,2025-10-15 04:01:31.792749+00,DR SHOW CONDITIONING SHAMPOO ALL IN ONE 10 LITRE,$119.7 (Ex GST),ADSCS10,https://pronto.eastdist.com/products/ADSCS10,405544687836,235.13,2,,ADSCS10,,ADSCS10,74.09,231.88,231.88,235.13,2025-10-23,LOW STOCK
5369,2025-10-15 04:01:31.792749+00,DR SHOW CONDITIONING SHAMPOO ALL IN ONE 4 LITRE,$54.62 (Ex GST),ADSCS4,https://pronto.eastdist.com/products/ADSCS4,405544687388,116.99,2,,ADSCS4,,ADSCS4,75.99,116.16,116.16,116.99,2025-10-23,LOW STOCK
5370,2025-10-15 04:01:31.792749+00,DR SHOW CONDITIONING SHAMPOO ALL IN ONE 500ML,$11.94 (Ex GST),ADSCS500,https://pronto.eastdist.com/products/ADSCS500,405544687388,39.55,5,,ADSCS500,,ADSCS500,75.99,40.28,75.99,75.99,2025-10-23,IN STOCK
5371,2025-10-15 04:01:31.792749+00,DR SHOW GG HEALER ESSENTIAL OIL CREAM 350G,$31.53 (Ex GST),ADSGG350,https://pronto.eastdist.com/products/ADSGG350,405544688234,75.08,5,,ADSGG350,,ADSGG350,49.95,75.11,75.11,75.11,2025-10-23,IN STOCK
5372,2025-10-15 04:01:31.792749+00,DR SHOW GG HEALER SHAKE & SPRAY 4 LITRE,$68.62 (Ex GST),ADSGG4,https://pronto.eastdist.com/products/ADSGG4,405544691195,142.4,2,,ADSGG4,,ADSGG4,,141.06,141.06,142.4,2025-10-23,LOW STOCK
5373,2025-10-15 04:01:31.792749+00,DR SHOW GG HEALER SHAKE & SPRAY 750 ML,$25.34 (Ex GST),ADSGG750,https://pronto.eastdist.com/products/ADSGG750,405544691195,63.86,5,,ADSGG750,,ADSGG750,38.02,64.1,64.1,64.1,2025-10-23,IN STOCK
5374,2025-10-15 04:01:31.792749+00,DR SHOW HOOF 500ML,$29.73 (Ex GST),ADSH500,https://pronto.eastdist.com/products/ADSH500,405544688542,71.83,2,,ADSH500,,ADSH500,44.99,71.91,71.91,71.91,2025-10-23,LOW STOCK
5375,2025-10-15 04:01:31.792749+00,DR SHOW MUSCLE HORSE & RIDER 4 LITRE *SPEC ORD*,$113.07 (Ex GST),ADSMHR4,https://pronto.eastdist.com/products/ADSMHR4,405544691866,223.08,0,,ADSMHR4,,ADSMHR4,59.5,220.09,220.09,223.08,2025-10-23,OUT OF STOCK
5376,2025-10-15 04:01:31.792749+00,DR SHOW MUSCLE HORSE & RIDER 750 ML,$21.94 (Ex GST),ADSMHR750,https://pronto.eastdist.com/products/ADSMHR750,405544691866,57.7,2,,ADSMHR750,,ADSMHR750,33.45,58.06,58.06,58.06,2025-10-23,LOW STOCK
5377,2025-10-15 04:01:31.792749+00,DR SHOW MAGNETIC MASSAGE GLOVE,$9.11 (Ex GST),ADSMMG,https://pronto.eastdist.com/products/ADSMMG,405544692960,34.43,5,,ADSMMG,,ADSMMG,15,35.25,35.25,35.25,2025-10-23,IN STOCK
5378,2025-10-15 04:01:31.792749+00,DR SHOW MANE & TAIL DETANGLER 1 LITRE,$53.33 (Ex GST),ADSMTD1,https://pronto.eastdist.com/products/ADSMTD1,405544693685,114.68,2,,ADSMTD1,,ADSMTD1,90,113.87,113.87,114.68,2025-10-23,LOW STOCK
5379,2025-10-15 04:01:31.792749+00,DR SHOW MANE & TAIL DETANGLER 125 ML,$11.94 (Ex GST),ADSMTD125,https://pronto.eastdist.com/products/ADSMTD125,405544693685,39.55,0,,ADSMTD125,,ADSMTD125,21.95,40.28,40.28,40.28,2025-10-23,OUT OF STOCK
5380,2025-10-15 04:01:31.792749+00,DR SHOW MANE & TAIL DETANGLER 250 ML,$19.34 (Ex GST),ADSMTD250,https://pronto.eastdist.com/products/ADSMTD250,405544693685,52.97,0,,ADSMTD250,,ADSMTD250,31.45,53.44,53.44,53.44,2025-10-23,OUT OF STOCK
5381,2025-10-15 04:01:31.792749+00,DR SHOW OUTDOOR PROTECT & SHINE 10 LITRE,$119.7 (Ex GST),ADSOPS10,https://pronto.eastdist.com/products/ADSOPS10,405546142852,235.13,2,,ADSOPS10,,ADSOPS10,183.55,231.88,231.88,235.13,2025-10-23,LOW STOCK
5382,2025-10-15 04:01:31.792749+00,DR SHOW OUTDOOR PROTECT & SHINE 4 LITRE,$55.62 (Ex GST),ADSOPS4,https://pronto.eastdist.com/products/ADSOPS4,405546142060,118.8,0,,ADSOPS4,,ADSOPS4,29.95,117.94,117.94,118.8,2025-10-23,OUT OF STOCK
5383,2025-10-15 04:01:31.792749+00,DR SHOW OUTDOOR PROTECT & SHINE 750 ML,$17.94 (Ex GST),ADSOPS750,https://pronto.eastdist.com/products/ADSOPS750,405546142060,50.44,5,,ADSOPS750,,ADSOPS750,32.99,50.95,50.95,50.95,2025-10-23,IN STOCK
5384,2025-10-15 04:01:31.792749+00,DR SHOW SUPER MOUSSE BRAID & SHINE 375 ML,$16.94 (Ex GST),ADSSMBS375,https://pronto.eastdist.com/products/ADSSMBS375,405546158284,48.62,0,,ADSSMBS375,,ADSSMBS375,27.99,49.17,49.17,49.17,2025-10-23,OUT OF STOCK
5385,2025-10-15 04:01:31.792749+00,DR SHOW TAIL RAKE,$9.71 (Ex GST),ADSTR,https://pronto.eastdist.com/products/ADSTR,405546144973,35.48,0,,ADSTR,,ADSTR,15,36.31,36.31,36.31,2025-10-23,OUT OF STOCK
5386,2025-10-15 04:01:31.792749+00,DI-VETELACT NUTRITIONAL MILK 375G,$17.67 (Ex GST),ADVNM375,https://pronto.eastdist.com/products/ADVNM375,405546444209,48.13,5,,ADVNM375,,ADVNM375,26.99,50.47,50.47,50.47,2025-10-23,IN STOCK
5387,2025-10-15 04:01:31.792749+00,DI-VETELACT NUTRITIONAL MILK 850G,$34.22 (Ex GST),ADVNM850,https://pronto.eastdist.com/products/ADVNM850,405546444209,77.28,5,,ADVNM850,,ADVNM850,51.95,79.89,79.89,79.89,2025-10-23,IN STOCK
5388,2025-10-15 04:01:31.792749+00,DI-VETELACT NUTRITIONAL MILK BAG 5KG,$164.92 (Ex GST),ADVNMBAG5,https://pronto.eastdist.com/products/ADVNMBAG5,405546444209,305.97,2,,ADVNMBAG5,,ADVNMBAG5,210.71,312.28,312.28,312.28,2025-10-23,LOW STOCK
5389,2025-10-15 04:01:31.792749+00,DI-VETELACT NUTRITIONAL MILK BUCKET 5KG,$171.74 (Ex GST),ADVNMBUC5,https://pronto.eastdist.com/products/ADVNMBUC5,405546444209,316.64,0,,ADVNMBUC5,,ADVNMBUC5,,324.4,324.4,324.4,2025-10-23,OUT OF STOCK
5390,2025-10-15 04:01:31.792749+00,EQUILIBRIUM MINERAL 12KG (YELLOW BAG),$44.93 (Ex GST),AE12,https://pronto.eastdist.com/products/AE12,405546160412,111.27,5,,AE12,,AE12,60.99,98.94,98.94,111.27,2025-10-23,IN STOCK
5391,2025-10-15 04:01:31.792749+00,EQUILIBRIUM MINERAL 22KG (YELLOW BAG),$74.43 (Ex GST),AE22,https://pronto.eastdist.com/products/AE22,405546161970,172.59,5,,AE22,,AE22,67.73,151.39,151.39,172.59,2025-10-23,IN STOCK
5392,2025-10-15 04:01:31.792749+00,EQUILIBRIUM MINERAL 5KG (TUB),$27.87 (Ex GST),AE5,https://pronto.eastdist.com/products/AE5,405546160262,75.85,5,,AE5,,AE5,41.95,68.6,68.6,75.85,2025-10-23,IN STOCK
5393,2025-10-15 04:01:31.792749+00,EAC IN-FORCE 1KG,$32.4 (Ex GST),AEACIF1,https://pronto.eastdist.com/products/AEACIF1,405546444522,76.67,5,,AEACIF1,,AEACIF1,41.94,76.66,76.66,76.67,2025-10-23,IN STOCK
5394,2025-10-15 04:01:31.792749+00,EAC IN-FORCE 5KG,$131.09 (Ex GST),AEACIF5,https://pronto.eastdist.com/products/AEACIF5,405546444522,255.81,2,,AEACIF5,,AEACIF5,169.65,252.13,252.13,255.81,2025-10-23,LOW STOCK
5395,2025-10-15 04:01:31.792749+00,EAC IN-FIBRE PSYLLIUM HUSK 2KG,$47.0 (Ex GST),AEACIFPH2,https://pronto.eastdist.com/products/AEACIFPH2,405546478597,103.18,5,,AEACIFPH2,,AEACIFPH2,64.99,102.62,102.62,103.18,2025-10-23,IN STOCK
5396,2025-10-15 04:01:31.792749+00,EAC IN-FIBRE PSYLLIUM HUSK 250G,$11.5 (Ex GST),AEACIFPH250,https://pronto.eastdist.com/products/AEACIFPH250,405546478597,38.78,5,,AEACIFPH250,,AEACIFPH250,17.95,39.5,39.5,39.5,2025-10-23,IN STOCK
5397,2025-10-15 04:01:31.792749+00,EAC IN-FUSION HA 1L,$49.61 (Ex GST),AEACINF1,https://pronto.eastdist.com/products/AEACINF1,405546444844,107.91,5,,AEACINF1,,AEACINF1,79.95,107.26,107.26,107.91,2025-10-23,IN STOCK
5398,2025-10-15 04:01:31.792749+00,EAC FLEXI-PAWS HA 250ML,$23.05 (Ex GST),AEACINF250,https://pronto.eastdist.com/products/AEACINF250,405546444844,59.73,2,,AEACINF250,,AEACINF250,39.6,60.03,60.03,60.03,2025-10-23,LOW STOCK
5399,2025-10-15 04:01:31.792749+00,EAC IN-FUSION HA 5L,$228.42 (Ex GST),AEACINF5,https://pronto.eastdist.com/products/AEACINF5,405546444844,432.47,5,,AEACINF5,,AEACINF5,29.83,425.18,425.18,432.47,2025-10-23,IN STOCK
5400,2025-10-15 04:01:31.792749+00,EAC FLEXI-PAWS HA 500ML,$33.08 (Ex GST),AEACINF500,https://pronto.eastdist.com/products/AEACINF500,405546445092,77.94,5,,AEACINF500,,AEACINF500,52.8,77.87,77.87,77.94,2025-10-23,IN STOCK
5401,2025-10-15 04:01:31.792749+00,EAC IN-FUSION MSM 1KG,$24.5 (Ex GST),AEACINMSM1,https://pronto.eastdist.com/products/AEACINMSM1,405546444970,62.37,5,,AEACINMSM1,,AEACINMSM1,32.89,62.61,62.61,62.61,2025-10-23,IN STOCK
5402,2025-10-15 04:01:31.792749+00,EAC FLEXI-PAWS MSM 125G,$8.01 (Ex GST),AEACINMSM125,https://pronto.eastdist.com/products/AEACINMSM125,405546444970,32.4,5,,AEACINMSM125,,AEACINMSM125,11.47,33.29,33.29,33.29,2025-10-23,IN STOCK
5403,2025-10-15 04:01:31.792749+00,EAC FLEXI-PAWS MSM 450G,$15.96 (Ex GST),AEACINMSM450,https://pronto.eastdist.com/products/AEACINMSM450,405546444970,46.86,5,,AEACINMSM450,,AEACINMSM450,28.9,47.43,47.43,47.43,2025-10-23,IN STOCK
5404,2025-10-15 04:01:31.792749+00,EAC IN-FUSION MSM 5KGS,$108.09 (Ex GST),AEACINMSM5,https://pronto.eastdist.com/products/AEACINMSM5,405546444970,214.06,0,,AEACINMSM5,,AEACINMSM5,147.23,211.23,211.23,214.06,2025-10-23,OUT OF STOCK
5405,2025-10-15 04:01:31.792749+00,EAC IN-SILVER 75G,$25.06 (Ex GST),AEACIS75,https://pronto.eastdist.com/products/AEACIS75,405554676090,63.36,0,,AEACIS75,,AEACIS75,34.95,63.61,63.61,63.61,2025-10-23,OUT OF STOCK
5406,2025-10-15 04:01:31.792749+00,EAC IN-STRIDE HOOF 1KG,$52.05 (Ex GST),AEACISH1,https://pronto.eastdist.com/products/AEACISH1,405554268295,112.37,5,,AEACISH1,,AEACISH1,80.99,111.59,111.59,112.37,2025-10-23,IN STOCK
5407,2025-10-15 04:01:31.792749+00,EAC IN-SIDEOUT CAT 125G,$34.38 (Ex GST),AEACISOC125,https://pronto.eastdist.com/products/AEACISOC125,405554269198,80.3,5,,AEACISOC125,,AEACISOC125,21.95,80.18,80.18,80.3,2025-10-23,IN STOCK
5408,2025-10-15 04:01:31.792749+00,EAC IN-SIDEOUT CAT 40G,$13.81 (Ex GST),AEACISOC40,https://pronto.eastdist.com/products/AEACISOC40,405554269198,42.96,5,,AEACISOC40,,AEACISOC40,22.95,43.6,43.6,43.6,2025-10-23,IN STOCK
5409,2025-10-15 04:01:31.792749+00,EAC IN-SIDEOUT DOG 1KG,$185.9 (Ex GST),AEACISOD1,https://pronto.eastdist.com/products/AEACISOD1,405554269648,355.3,5,,AEACISOD1,,AEACISOD1,240.58,349.58,349.58,355.3,2025-10-23,IN STOCK
5411,2025-10-15 04:01:31.792749+00,EAC IN-SIDEOUT DOG 125G,$32.34 (Ex GST),AEACISOD125,https://pronto.eastdist.com/products/AEACISOD125,405554269648,76.56,0,,AEACISOD125,,AEACISOD125,41.85,76.55,76.55,76.56,2025-10-23,OUT OF STOCK
5412,2025-10-15 04:01:31.792749+00,EAC IN-SIDEOUT DOG 250G,$52.56 (Ex GST),AEACISOD250,https://pronto.eastdist.com/products/AEACISOD250,405554269648,113.25,2,,AEACISOD250,,AEACISOD250,68.02,112.5,112.5,113.25,2025-10-23,LOW STOCK
5413,2025-10-15 04:01:31.792749+00,EAC IN-SIDEOUT DOG 40G,$13.75 (Ex GST),AEACISOD40,https://pronto.eastdist.com/products/AEACISOD40,405554269648,42.85,5,,AEACISOD40,,AEACISOD40,18.05,43.5,43.5,43.5,2025-10-23,IN STOCK
5414,2025-10-15 04:01:31.792749+00,EAC IN-SIDEOUT HORSE 1KG,$62.95 (Ex GST),AEACISOH1,https://pronto.eastdist.com/products/AEACISOH1,405554271475,132.11,5,,AEACISOH1,,AEACISOH1,81.46,130.98,130.98,132.11,2025-10-23,IN STOCK
5415,2025-10-15 04:01:31.792749+00,EAC IN-SIDEOUT HORSE 10KG,$454.09 (Ex GST),AEACISOH10,https://pronto.eastdist.com/products/AEACISOH10,405554272270,842.05,0,,AEACISOH10,,AEACISOH10,587.65,826.42,826.42,842.05,2025-10-23,OUT OF STOCK
5416,2025-10-15 04:01:31.792749+00,EAC IN-SIDEOUT HORSE 400G,$41.58 (Ex GST),AEACISOH400,https://pronto.eastdist.com/products/AEACISOH400,405554271475,93.34,2,,AEACISOH400,,AEACISOH400,59.99,92.98,92.98,93.34,2025-10-23,LOW STOCK
5417,2025-10-15 04:01:31.792749+00,EAC IN-SIDEOUT HORSE 5KG,$247.84 (Ex GST),AEACISOH5,https://pronto.eastdist.com/products/AEACISOH5,405554271475,467.72,5,,AEACISOH5,,AEACISOH5,587.65,459.71,587.65,587.65,2025-10-23,IN STOCK
5418,2025-10-15 04:01:31.792749+00,EAC IN-SANDOUT - SAND REMOVAL PELLET 1.5KG,$45.0 (Ex GST),AEACISRP1.5,https://pronto.eastdist.com/products/AEACISRP1.5,405554272910,99.55,5,,AEACISRP1.5,,AEACISRP1.5,69.99,99.06,99.06,99.55,2025-10-23,IN STOCK
